Random;9433365;20;1
Random;9433425;20;1
Random;9433605;20;1
Random;9433770;20;1
Random;9434040;20;1
Random;9434055;20;1
Random;9434070;20;1
Random;9434145;20;1
Random;9434370;20;1
Random;9434370;20;1
Random;9434535;20;1
Random;9434970;20;1
Random;9435045;20;1
Random;9435195;20;1
Random;9435300;20;1
Random;9435360;20;1
Random;9435390;20;1
Random;9435735;20;1
Random;9435990;20;1
Random;9436005;20;1
Random;9436425;20;1
Random;9436710;20;1
Random;9436875;20;1
Random;9437625;20;1
Random;9439350;20;1
Random;9439560;20;1
Random;9439665;20;1
Random;9439860;20;1
Random;9440040;20;1
Random;9440190;20;1
Random;9440535;20;1
Random;9440655;20;1
Random;9441075;20;1
Random;9441300;20;1
Random;9441615;20;1
Random;9442455;20;1
Random;9443085;20;1
Random;9443925;20;1
Random;9444165;20;1
Random;9444465;20;1
Random;9444630;20;1
Random;9444690;20;1
Random;9444780;20;1
Random;9444975;20;1
Random;9445275;20;1
Random;9445335;20;1
Random;9445395;20;1
Random;9445680;20;1
Random;9445740;20;1
Random;9445905;20;1
Random;9445935;20;1
Random;9446625;20;1
Random;9446820;20;1
Random;9447150;20;1
Random;9447315;20;1
Random;9447495;20;1
Random;9447615;20;1
Random;9447810;20;1
Random;9448125;20;1
Random;9448290;20;1
Random;9448410;20;1
Random;9449295;20;1
Random;9449580;20;1
Random;9449700;20;1
Random;9449925;20;1
Random;9450195;20;1
Random;9450300;20;1
Random;9450555;20;1
Random;9450690;20;1
Random;9450750;20;1
Random;9450780;20;1
Random;9450780;20;1
Random;9450900;20;1
Random;9451260;20;1
Random;9451335;20;1
Random;9451500;20;1
Random;9451755;20;1
Random;9452415;20;1
Random;9452475;20;1
Random;9453360;20;1
Random;9453405;20;1
Random;9453975;20;1
Random;9454275;20;1
Random;9454455;20;1
Random;9454470;20;1
Random;9454695;20;1
Random;9455580;20;1
Random;9455625;20;1
Random;9455805;20;1
Random;9456195;20;1
Random;9456465;20;1
Random;9456570;20;1
Random;9456885;20;1
Random;9457845;20;1
Random;9457875;20;1
Random;9457965;20;1
Random;9458115;20;1
Random;9458250;20;1
Random;9458415;20;1
Random;9458490;20;1
Random;9459060;20;1
Random;9459135;20;1
Random;9459345;20;1
Random;9459870;20;1
Random;9460230;20;1
Random;9460320;20;1
Random;9460440;20;1
Random;9460515;20;1
Random;9460635;20;1
Random;9461025;20;1
Random;9461085;20;1
Random;9461235;20;1
Random;9461355;20;1
Random;9461355;20;1
Random;9462420;20;1
Random;9462435;20;1
Random;9463200;20;1
Random;9463200;20;1
Random;9463215;20;1
Random;9463365;20;1
Random;9463905;20;1
Random;9464055;20;1
Random;9464400;20;1
Random;9464445;20;1
Random;9464895;20;1
Random;9465030;20;1
Random;9465150;20;1
Random;9465540;20;1
Random;9465735;20;1
Random;9465930;20;1
Random;9466035;20;1
Random;9466455;20;1
Random;9466725;20;1
Random;9466905;20;1
Random;9466920;20;1
Random;9467115;20;1
Random;9467430;20;1
Random;9468435;20;1
Random;9468840;20;1
Random;9469020;20;1
Random;9469035;20;1
Random;9469125;20;1
Random;9469200;20;1
Random;9469410;20;1
Random;9469425;20;1
Random;9469560;20;1
Random;9469560;20;1
Random;9469860;20;1
Random;9470280;20;1
Random;9470475;20;1
Random;9470595;20;1
Random;9470775;20;1
Random;9470835;20;1
Random;9470910;20;1
Random;9471195;20;1
Random;9471570;20;1
Random;9471600;20;1
Random;9471900;20;1
Random;9472260;20;1
Random;9472440;20;1
Random;9472980;20;1
Random;9473100;20;1
Random;9473175;20;1
Random;9473925;20;1
Random;9474045;20;1
Random;9474300;20;1
Random;9474345;20;1
Random;9474510;20;1
Random;9475320;20;1
Random;9475755;20;1
Random;9475800;20;1
Random;9475935;20;1
Random;9476040;20;1
Random;9476160;20;1
Random;9476220;20;1
Random;9476250;20;1
Random;9476670;20;1
Random;9476685;20;1
Random;9476955;20;1
Random;9477000;20;1
Random;9477090;20;1
Random;9477525;20;1
Random;9477630;20;1
Random;9478050;20;1
Random;9478215;20;1
Random;9478500;20;1
Random;9479475;20;1
Random;9479565;20;1
Random;9479595;20;1
Random;9479700;20;1
Random;9480105;20;1
Random;9480225;20;1
Random;9480270;20;1
Random;9480555;20;1
Random;9480810;20;1
Random;9480915;20;1
Random;9480945;20;1
Random;9480945;20;1
Random;9481275;20;1
Random;9481320;20;1
Random;9481425;20;1
Random;9481875;20;1
Random;9481890;20;1
Random;9482055;20;1
Random;9482220;20;1
Random;9482355;20;1
Random;9482460;20;1
Random;9482685;20;1
Random;9482745;20;1
Random;9483120;20;1
Random;9483180;20;1
Random;9483255;20;1
Random;9483300;20;1
Random;9483555;20;1
Random;9483585;20;1
Random;9483780;20;1
Random;9484125;20;1
Random;9484365;20;1
Random;9484425;20;1
Random;9484530;20;1
Random;9484725;20;1
Random;9485115;20;1
Random;9485280;20;1
Random;9485295;20;1
Random;9485310;20;1
Random;9485790;20;1
Random;9486570;20;1
Random;9486720;20;1
Random;9487170;20;1
Random;9487230;20;1
Random;9487410;20;1
Random;9487755;20;1
Random;9487755;20;1
Random;9488610;20;1
Random;9490095;20;1
Random;9490110;20;1
Random;9490695;20;1
Random;9490860;20;1
Random;9490995;20;1
Random;9491025;20;1
Random;9491175;20;1
Random;9491355;20;1
Random;9491760;20;1
Random;9491820;20;1
Random;9491850;20;1
Random;9492030;20;1
Random;9492525;20;1
Random;9493185;20;1
Random;9493380;20;1
Random;9493425;20;1
Random;9493710;20;1
Random;9494070;20;1
Random;9494280;20;1
Random;9494775;20;1
Random;9494805;20;1
Random;9495270;20;1
Random;9495645;20;1
Random;9495885;20;1
Random;9495960;20;1
Random;9496245;20;1
Random;9496380;20;1
Random;9496440;20;1
Random;9496980;20;1
Random;9497145;20;1
Random;9497220;20;1
Random;9497250;20;1
Random;9497625;20;1
Random;9498060;20;1
Random;9498525;20;1
Random;9498525;20;1
Random;9498690;20;1
Random;9498720;20;1
Random;9498960;20;1
Random;9499080;20;1
Random;9499455;20;1
Random;9499470;20;1
Random;9500295;20;1
Random;9500325;20;1
Random;9500520;20;1
Random;9500700;20;1
Random;9500865;20;1
Random;9500865;20;1
Random;9501225;20;1
Random;9501240;20;1
Random;9501450;20;1
Random;9501465;20;1
Random;9501495;20;1
Random;9503310;20;1
Random;9504270;20;1
Random;9505200;20;1
Random;9505245;20;1
Random;9505530;20;1
Random;9505710;20;1
Random;9505815;20;1
Random;9506040;20;1
Random;9506775;20;1
Random;9506880;20;1
Random;9506940;20;1
Random;9507105;20;1
Random;9507135;20;1
Random;9507510;20;1
Random;9507720;20;1
Random;9507720;20;1
Random;9507975;20;1
Random;9508305;20;1
Random;9508350;20;1
Random;9508350;20;1
Random;9508530;20;1
Random;9508575;20;1
Random;9508830;20;1
Random;9508980;20;1
Random;9509400;20;1
Random;9509730;20;1
Random;9509940;20;1
Random;9509940;20;1
Random;9509970;20;1
Random;9510000;20;1
Random;9510345;20;1
Random;9511275;20;1
Random;9511320;20;1
Random;9511485;20;1
Random;9511485;20;1
Random;9511620;20;1
Random;9511650;20;1
Random;9512490;20;1
Random;9512910;20;1
Random;9512970;20;1
Random;9513180;20;1
Random;9513345;20;1
Random;9513705;20;1
Random;9513960;20;1
Random;9514140;20;1
Random;9514215;20;1
Random;9514245;20;1
Random;9514470;20;1
Random;9514650;20;1
Random;9514755;20;1
Random;9514845;20;1
Random;9515070;20;1
Random;9515100;20;1
Random;9515190;20;1
Random;9515655;20;1
Random;9515655;20;1
Random;9515715;20;1
Random;9516165;20;1
Random;9516420;20;1
Random;9516645;20;1
Random;9516945;20;1
Random;9517365;20;1
Random;9517410;20;1
Random;9518505;20;1
Random;9518895;20;1
Random;9519240;20;1
Random;9519285;20;1
Random;9519375;20;1
Random;9519450;20;1
Random;9519720;20;1
Random;9520065;20;1
Random;9520230;20;1
Random;9520395;20;1
Random;9520545;20;1
Random;9520695;20;1
Random;9520785;20;1
Random;9521040;20;1
Random;9521535;20;1
Random;9522000;20;1
Random;9522030;20;1
Random;9523200;20;1
Random;9523920;20;1
Random;9524085;20;1
Random;9524130;20;1
Random;9524205;20;1
Random;9524790;20;1
Random;9524850;20;1
Random;9524910;20;1
Random;9525090;20;1
Random;9525165;20;1
Random;9525300;20;1
Random;9525780;20;1
Random;9526005;20;1
Random;9526050;20;1
Random;9526185;20;1
Random;9526395;20;1
Random;9526860;20;1
Random;9527040;20;1
Random;9527715;20;1
Random;9527730;20;1
Random;9527925;20;1
Random;9528060;20;1
Random;9528540;20;1
Random;9528645;20;1
Random;9528735;20;1
Random;9528915;20;1
Random;9528930;20;1
Random;9528960;20;1
Random;9529065;20;1
Random;9529125;20;1
Random;9529200;20;1
Random;9529545;20;1
Random;9529575;20;1
Random;9529890;20;1
Random;9530520;20;1
Random;9530610;20;1
Random;9531015;20;1
Random;9531840;20;1
Random;9531960;20;1
Random;9532170;20;1
Random;9532620;20;1
Random;9532710;20;1
Random;9532755;20;1
Random;9532830;20;1
Random;9533040;20;1
Random;9533130;20;1
Random;9533190;20;1
Random;9534120;20;1
Random;9534195;20;1
Random;9534495;20;1
Random;9535320;20;1
Random;9535590;20;1
Random;9535845;20;1
Random;9536040;20;1
Random;9536580;20;1
Random;9536715;20;1
Random;9536790;20;1
Random;9536805;20;1
Random;9537360;20;1
Random;9537390;20;1
Random;9537990;20;1
Random;9538125;20;1
Random;9539475;20;1
Random;9540780;20;1
Random;9540915;20;1
Random;9540915;20;1
Random;9541080;20;1
Random;9541305;20;1
Random;9541545;20;1
Random;9541560;20;1
Random;9541815;20;1
Random;9542130;20;1
Random;9542745;20;1
Random;9542835;20;1
Random;9543075;20;1
Random;9543270;20;1
Random;9543645;20;1
Random;9543840;20;1
Random;9543870;20;1
Random;9544680;20;1
Random;9545070;20;1
Random;9545235;20;1
Random;9545370;20;1
Random;9545445;20;1
Random;9545475;20;1
Random;9545505;20;1
Random;9545520;20;1
Random;9545580;20;1
Random;9545715;20;1
Random;9545895;20;1
Random;9545955;20;1
Random;9546480;20;1
Random;9546855;20;1
Random;9547380;20;1
Random;9547440;20;1
Random;9547455;20;1
Random;9547875;20;1
Random;9548100;20;1
Random;9548175;20;1
Random;9548460;20;1
Random;9548715;20;1
Random;9549045;20;1
Random;9549195;20;1
Random;9549255;20;1
Random;9549735;20;1
Random;9549795;20;1
Random;9549825;20;1
Random;9549885;20;1
Random;9550215;20;1
Random;9550425;20;1
Random;9550500;20;1
Random;9550710;20;1
Random;9550905;20;1
Random;9551055;20;1
Random;9551070;20;1
Random;9551130;20;1
Random;9551190;20;1
Random;9551415;20;1
Random;9551445;20;1
Random;9551565;20;1
Random;9551730;20;1
Random;9551745;20;1
Random;9551865;20;1
Random;9552135;20;1
Random;9552285;20;1
Random;9552705;20;1
Random;9553125;20;1
Random;9553140;20;1
Random;9553170;20;1
Random;9553185;20;1
Random;9553860;20;1
Random;9553890;20;1
Random;9553920;20;1
Random;9554160;20;1
Random;9554175;20;1
Random;9554220;20;1
Random;9554265;20;1
Random;9554430;20;1
Random;9554445;20;1
Random;9554790;20;1
Random;9555495;20;1
Random;9555780;20;1
Random;9555780;20;1
Random;9555915;20;1
Random;9556140;20;1
Random;9556200;20;1
Random;9556245;20;1
Random;9556425;20;1
Random;9556440;20;1
Random;9556695;20;1
Random;9556905;20;1
Random;9556935;20;1
Random;9557025;20;1
Random;9557130;20;1
Random;9557490;20;1
Random;9558165;20;1
Random;9558330;20;1
Random;9558375;20;1
Random;9558960;20;1
Random;9559080;20;1
Random;9559215;20;1
Random;9559290;20;1
Random;9559425;20;1
Random;9560205;20;1
Random;9560850;20;1
Random;9560970;20;1
Random;9561030;20;1
Random;9561300;20;1
Random;9561495;20;1
Random;9561510;20;1
Random;9561855;20;1
Random;9562035;20;1
Random;9562140;20;1
Random;9562215;20;1
Random;9562995;20;1
Random;9563265;20;1
Random;9563295;20;1
Random;9563565;20;1
Random;9563850;20;1
Random;9564240;20;1
Random;9564405;20;1
Random;9564480;20;1
Random;9564750;20;1
Random;9565065;20;1
Random;9565470;20;1
Random;9565965;20;1
Random;9566175;20;1
Random;9566775;20;1
Random;9566955;20;1
Random;9566955;20;1
Random;9567030;20;1
Random;9568110;20;1
Random;9568230;20;1
Random;9568320;20;1
Random;9568410;20;1
Random;9568515;20;1
Random;9568665;20;1
Random;9568830;20;1
Random;9568845;20;1
Random;9568860;20;1
Random;9568875;20;1
Random;9569625;20;1
Random;9569670;20;1
Random;9570435;20;1
Random;9570615;20;1
Random;9570660;20;1
Random;9570810;20;1
Random;9571215;20;1
Random;9571800;20;1
Random;9571920;20;1
Random;9572190;20;1
Random;9572475;20;1
Random;9572505;20;1
Random;9572595;20;1
Random;9572610;20;1
Random;9572955;20;1
Random;9573150;20;1
Random;9573240;20;1
Random;9573480;20;1
Random;9573735;20;1
Random;9574155;20;1
Random;9574170;20;1
Random;9574350;20;1
Random;9574500;20;1
Random;9575070;20;1
Random;9575430;20;1
Random;9575460;20;1
Random;9576060;20;1
Random;9576435;20;1
Random;9576630;20;1
Random;9577200;20;1
Random;9577230;20;1
Random;9578025;20;1
Random;9578370;20;1
Random;9578400;20;1
Random;9578745;20;1
Random;9579105;20;1
Random;9579540;20;1
Random;9579915;20;1
Random;9580530;20;1
Random;9580755;20;1
Random;9581220;20;1
Random;9581445;20;1
Random;9581985;20;1
Random;9582375;20;1
Random;9583200;20;1
Random;9583275;20;1
Random;9583305;20;1
Random;9583410;20;1
Random;9583440;20;1
Random;9583485;20;1
Random;9584910;20;1
Random;9585855;20;1
Random;9585945;20;1
Random;9586230;20;1
Random;9586380;20;1
Random;9586785;20;1
Random;9587340;20;1
Random;9587415;20;1
Random;9587895;20;1
Random;9588480;20;1
Random;9588885;20;1
Random;9589320;20;1
Random;9590220;20;1
Random;9590550;20;1
Random;9590550;20;1
Random;9591210;20;1
Random;9591360;20;1
Random;9591630;20;1
Random;9591720;20;1
Random;9591975;20;1
Random;9592425;20;1
Random;9593115;20;1
Random;9593700;20;1
Random;9593730;20;1
Random;9593985;20;1
Random;9594105;20;1
Random;9594900;20;1
Random;9595410;20;1
Random;9595740;20;1
Random;9595890;20;1
Random;9595905;20;1
Random;9595950;20;1
Random;9595950;20;1
Random;9596010;20;1
Random;9596430;20;1
Random;9597075;20;1
Random;9597180;20;1
Random;9597330;20;1
Random;9598650;20;1
Random;9598815;20;1
Random;9598950;20;1
Random;9599145;20;1
Random;9599415;20;1
Random;9599625;20;1
Random;9599880;20;1
Random;9600165;20;1
Random;9600285;20;1
Random;9600630;20;1
Random;9600750;20;1
Random;9600750;20;1
Random;9600930;20;1
Random;9601800;20;1
Random;9601980;20;1
Random;9602235;20;1
Random;9602280;20;1
Random;9602535;20;1
Random;9602760;20;1
Random;9603405;20;1
Random;9603675;20;1
Random;9603750;20;1
Random;9603915;20;1
Random;9604170;20;1
Random;9604290;20;1
Random;9604815;20;1
Random;9604890;20;1
Random;9604890;20;1
Random;9604935;20;1
Random;9605055;20;1
Random;9605385;20;1
Random;9605745;20;1
Random;9605790;20;1
Random;9605910;20;1
Random;9606420;20;1
Random;9606435;20;1
Random;9606825;20;1
Random;9606900;20;1
Random;9607335;20;1
Random;9607410;20;1
Random;9607620;20;1
Random;9607890;20;1
Random;9608220;20;1
Random;9609165;20;1
Random;9609390;20;1
Random;9609435;20;1
Random;9609825;20;1
Random;9609885;20;1
Random;9609975;20;1
Random;9610185;20;1
Random;9610545;20;1
Random;9611235;20;1
Random;9611310;20;1
Random;9611430;20;1
Random;9611685;20;1
Random;9612060;20;1
Random;9612750;20;1
Random;9612765;20;1
Random;9612915;20;1
Random;9613035;20;1
Random;9613065;20;1
Random;9613290;20;1
Random;9613335;20;1
Random;9613455;20;1
Random;9613725;20;1
Random;9613740;20;1
Random;9614025;20;1
Random;9614190;20;1
Random;9615495;20;1
Random;9615540;20;1
Random;9615600;20;1
Random;9615750;20;1
Random;9616020;20;1
Random;9616380;20;1
Random;9616515;20;1
Random;9616605;20;1
Random;9616800;20;1
Random;9616815;20;1
Random;9616935;20;1
Random;9617325;20;1
Random;9617355;20;1
Random;9617550;20;1
Random;9617580;20;1
Random;9618285;20;1
Random;9618330;20;1
Random;9618435;20;1
Random;9619290;20;1
Random;9619695;20;1
Random;9620055;20;1
Random;9620205;20;1
Random;9620265;20;1
Random;9620565;20;1
Random;9620940;20;1
Random;9621030;20;1
Random;9621525;20;1
Random;9621705;20;1
Random;9622605;20;1
Random;9622755;20;1
Random;9622905;20;1
Random;9622920;20;1
Random;9623295;20;1
Random;9623685;20;1
Random;9623940;20;1
Random;9623970;20;1
Random;9624105;20;1
Random;9624120;20;1
Random;9624450;20;1
Random;9624540;20;1
Random;9624705;20;1
Random;9624705;20;1
Random;9625305;20;1
Random;9625485;20;1
Random;9625860;20;1
Random;9626055;20;1
Random;9626160;20;1
Random;9626295;20;1
Random;9627225;20;1
Random;9627480;20;1
Random;9627960;20;1
Random;9628470;20;1
Random;9628740;20;1
Random;9629355;20;1
Random;9629550;20;1
Random;9630135;20;1
Random;9630645;20;1
Random;9630840;20;1
Random;9631260;20;1
Random;9631680;20;1
Random;9632130;20;1
Random;9632310;20;1
Random;9632535;20;1
Random;9632535;20;1
Random;9632565;20;1
Random;9632970;20;1
Random;9633630;20;1
Random;9633660;20;1
Random;9634110;20;1
Random;9634140;20;1
Random;9634605;20;1
Random;9634680;20;1
Random;9635175;20;1
Random;9635235;20;1
Random;9635355;20;1
Random;9636060;20;1
Random;9636330;20;1
Random;9636360;20;1
Random;9636720;20;1
Random;9636735;20;1
Random;9637035;20;1
Random;9637695;20;1
Random;9637890;20;1
Random;9637935;20;1
Random;9638385;20;1
Random;9638460;20;1
Random;9638610;20;1
Random;9638865;20;1
Random;9639255;20;1
Random;9639510;20;1
Random;9639735;20;1
Random;9639840;20;1
Random;9639945;20;1
Random;9640065;20;1
Random;9640185;20;1
Random;9640380;20;1
Random;9640440;20;1
Random;9641220;20;1
Random;9641235;20;1
Random;9641325;20;1
Random;9641625;20;1
Random;9642330;20;1
Random;9642630;20;1
Random;9642645;20;1
Random;9642780;20;1
Random;9643005;20;1
Random;9643785;20;1
Random;9643815;20;1
Random;9644040;20;1
Random;9644220;20;1
Random;9644220;20;1
Random;9644490;20;1
Random;9645255;20;1
Random;9645525;20;1
Random;9645585;20;1
Random;9645945;20;1
Random;9646950;20;1
Random;9648270;20;1
Random;9648300;20;1
Random;9648315;20;1
Random;9648465;20;1
Random;9648720;20;1
Random;9649005;20;1
Random;9649125;20;1
Random;9649170;20;1
Random;9649260;20;1
Random;9650115;20;1
Random;9650490;20;1
Random;9651210;20;1
Random;9651405;20;1
Random;9651765;20;1
Random;9652665;20;1
Random;9652665;20;1
Random;9652740;20;1
Random;9653355;20;1
Random;9653625;20;1
Random;9653910;20;1
Random;9653925;20;1
Random;9654345;20;1
Random;9654360;20;1
Random;9654645;20;1
Random;9654765;20;1
Random;9655155;20;1
Random;9655245;20;1
Random;9655425;20;1
Random;9655500;20;1
Random;9655740;20;1
Random;9656910;20;1
Random;9657315;20;1
Random;9657450;20;1
Random;9657630;20;1
Random;9658275;20;1
Random;9658395;20;1
Random;9658620;20;1
Random;9658755;20;1
Random;9659790;20;1
Random;9660195;20;1
Random;9660825;20;1
Random;9660825;20;1
Random;9661425;20;1
Random;9661530;20;1
Random;9661590;20;1
Random;9662610;20;1
Random;9663045;20;1
Random;9663375;20;1
Random;9663915;20;1
Random;9664020;20;1
Random;9664035;20;1
Random;9664305;20;1
Random;9664695;20;1
Random;9664755;20;1
Random;9664815;20;1
Random;9664935;20;1
Random;9665520;20;1
Random;9665535;20;1
Random;9665790;20;1
Random;9665835;20;1
Random;9665955;20;1
Random;9666195;20;1
Random;9666345;20;1
Random;9666600;20;1
Random;9666915;20;1
Random;9667590;20;1
Random;9667980;20;1
Random;9668025;20;1
Random;9668115;20;1
Random;9668520;20;1
Random;9669285;20;1
Random;9669840;20;1
Random;9669975;20;1
Random;9670500;20;1
Random;9670650;20;1
Random;9670845;20;1
Random;9670965;20;1
Random;9670980;20;1
Random;9671940;20;1
Random;9672375;20;1
Random;9672615;20;1
Random;9672615;20;1
Random;9672660;20;1
Random;9673320;20;1
Random;9673335;20;1
Random;9673560;20;1
Random;9673860;20;1
Random;9673920;20;1
Random;9675000;20;1
Random;9675360;20;1
Random;9675405;20;1
Random;9675465;20;1
Random;9675540;20;1
Random;9675915;20;1
Random;9675990;20;1
Random;9676650;20;1
Random;9676965;20;1
Random;9676980;20;1
Random;9677625;20;1
Random;9677910;20;1
Random;9678255;20;1
Random;9678435;20;1
Random;9678660;20;1
Random;9678720;20;1
Random;9678735;20;1
Random;9679170;20;1
Random;9679380;20;1
Random;9680220;20;1
Random;9680280;20;1
Random;9680325;20;1
Random;9680340;20;1
Random;9680370;20;1
Random;9680535;20;1
Random;9680700;20;1
Random;9680745;20;1
Random;9681360;20;1
Random;9681570;20;1
Random;9681615;20;1
Random;9681645;20;1
Random;9682065;20;1
Random;9682575;20;1
Random;9682905;20;1
Random;9683070;20;1
Random;9683235;20;1
Random;9683520;20;1
Random;9683730;20;1
Random;9683760;20;1
Random;9683865;20;1
Random;9683895;20;1
Random;9684075;20;1
Random;9684150;20;1
Random;9684705;20;1
Random;9685035;20;1
Random;9685530;20;1
Random;9686295;20;1
Random;9686310;20;1
Random;9686565;20;1
Random;9687375;20;1
Random;9687630;20;1
Random;9687765;20;1
Random;9687840;20;1
Random;9687960;20;1
Random;9688020;20;1
Random;9688335;20;1
Random;9688500;20;1
Random;9688695;20;1
Random;9689010;20;1
Random;9689070;20;1
Random;9689130;20;1
Random;9689355;20;1
Random;9689475;20;1
Random;9690195;20;1
Random;9690450;20;1
Random;9690885;20;1
Random;9691380;20;1
Random;9691710;20;1
Random;9692325;20;1
Random;9692355;20;1
Random;9692445;20;1
Random;9692700;20;1
Random;9692775;20;1
Random;9693150;20;1
Random;9693300;20;1
Random;9693660;20;1
Random;9693870;20;1
Random;9693885;20;1
Random;9694095;20;1
Random;9694140;20;1
Random;9695010;20;1
Random;9695220;20;1
Random;9695895;20;1
Random;9697005;20;1
Random;9697095;20;1
Random;9697095;20;1
Random;9697545;20;1
Random;9697575;20;1
Random;9697590;20;1
Random;9697680;20;1
Random;9698115;20;1
Random;9698220;20;1
Random;9699090;20;1
Random;9699525;20;1
Random;9699720;20;1
Random;9699885;20;1
Random;9699900;20;1
Random;9700155;20;1
Random;9700800;20;1
Random;9701790;20;1
Random;9701835;20;1
Random;9702015;20;1
Random;9702105;20;1
Random;9702165;20;1
Random;9702270;20;1
Random;9702540;20;1
Random;9702675;20;1
Random;9703545;20;1
Random;9703710;20;1
Random;9703860;20;1
Random;9703950;20;1
Random;9704085;20;1
Random;9704475;20;1
Random;9705060;20;1
Random;9705135;20;1
Random;9705150;20;1
Random;9705840;20;1
Random;9706185;20;1
Random;9706590;20;1
Random;9706725;20;1
Random;9707415;20;1
Random;9707550;20;1
Random;9707640;20;1
Random;9707700;20;1
Random;9708795;20;1
Random;9709050;20;1
Random;9709095;20;1
Random;9709110;20;1
Random;9709110;20;1
Random;9709200;20;1
Random;9709650;20;1
Random;9709935;20;1
Random;9709995;20;1
Random;9710355;20;1
Random;9710670;20;1
Random;9710970;20;1
Random;9711330;20;1
Random;9711465;20;1
Random;9711840;20;1
Random;9712065;20;1
Random;9712470;20;1
Random;9712530;20;1
Random;9712965;20;1
Random;9713160;20;1
Random;9713430;20;1
Random;9714180;20;1
Random;9714210;20;1
Random;9714615;20;1
Random;9714615;20;1
Random;9714990;20;1
Random;9715005;20;1
Random;9715245;20;1
Random;9715425;20;1
Random;9715680;20;1
Random;9715680;20;1
Random;9715965;20;1
Random;9716160;20;1
Random;9716550;20;1
Random;9716655;20;1
Random;9717105;20;1
Random;9717255;20;1
Random;9717570;20;1
Random;9718800;20;1
Random;9719355;20;1
Random;9719460;20;1
Random;9719760;20;1
Random;9720165;20;1
Random;9720180;20;1
Random;9720180;20;1
Random;9720360;20;1
Random;9720480;20;1
Random;9721365;20;1
Random;9721470;20;1
Random;9721650;20;1
Random;9722490;20;1
Random;9722535;20;1
Random;9722850;20;1
Random;9723765;20;1
Random;9723930;20;1
Random;9724095;20;1
Random;9724140;20;1
Random;9724185;20;1
Random;9724710;20;1
Random;9725055;20;1
Random;9725445;20;1
Random;9725475;20;1
Random;9725805;20;1
Random;9725865;20;1
Random;9726135;20;1
Random;9726240;20;1
Random;9726360;20;1
Random;9727260;20;1
Random;9727320;20;1
Random;9727425;20;1
Random;9727590;20;1
Random;9728325;20;1
Random;9728700;20;1
Random;9729030;20;1
Random;9729990;20;1
Random;9730470;20;1
Random;9731760;20;1
Random;9732255;20;1
Random;9732285;20;1
Random;9734385;20;1
Random;9734550;20;1
Random;9735555;20;1
Random;9735720;20;1
Random;9735825;20;1
Random;9735825;20;1
Random;9735870;20;1
Random;9736500;20;1
Random;9737160;20;1
Random;9737190;20;1
Random;9737205;20;1
Random;9737670;20;1
Random;9737805;20;1
Random;9738045;20;1
Random;9738315;20;1
Random;9738540;20;1
Random;9739335;20;1
Random;9739515;20;1
Random;9741240;20;1
Random;9741330;20;1
Random;9741390;20;1
Random;9741450;20;1
Random;9742020;20;1
Random;9742035;20;1
Random;9742380;20;1
Random;9742515;20;1
Random;9742650;20;1
Random;9742680;20;1
Random;9742860;20;1
Random;9743775;20;1
Random;9743880;20;1
Random;9744420;20;1
Random;9744615;20;1
Random;9744885;20;1
Random;9745620;20;1
Random;9746235;20;1
Random;9746730;20;1
Random;9747705;20;1
Random;9747870;20;1
Random;9748020;20;1
Random;9748035;20;1
Random;9750555;20;1
Random;9751605;20;1
Random;9752310;20;1
Random;9752340;20;1
Random;9752535;20;1
Random;9752565;20;1
Random;9752805;20;1
Random;9752805;20;1
Random;9753000;20;1
Random;9753330;20;1
Random;9753525;20;1
Random;9753540;20;1
Random;9754065;20;1
Random;9754215;20;1
Random;9754590;20;1
Random;9754695;20;1
Random;9754815;20;1
Random;9754875;20;1
Random;9755100;20;1
Random;9755475;20;1
Random;9755475;20;1
Random;9755880;20;1
Random;9756405;20;1
Random;9756765;20;1
Random;9756975;20;1
Random;9757230;20;1
Random;9757380;20;1
Random;9757635;20;1
Random;9757710;20;1
Random;9757785;20;1
Random;9758070;20;1
Random;9758130;20;1
Random;9758220;20;1
Random;9758565;20;1
Random;9758580;20;1
Random;9758760;20;1
Random;9759000;20;1
Random;9759675;20;1
Random;9759975;20;1
Random;9760875;20;1
Random;9760905;20;1
Random;9760935;20;1
Random;9761310;20;1
Random;9761595;20;1
Random;9761730;20;1
Random;9762225;20;1
Random;9762405;20;1
Random;9762570;20;1
Random;9762600;20;1
Random;9762675;20;1
Random;9762705;20;1
Random;9762810;20;1
Random;9763080;20;1
Random;9763470;20;1
Random;9763500;20;1
Random;9763500;20;1
Random;9764310;20;1
Random;9764445;20;1
Random;9764685;20;1
Random;9764805;20;1
Random;9765000;20;1
Random;9765240;20;1
Random;9765345;20;1
Random;9765930;20;1
Random;9765975;20;1
Random;9766665;20;1
Random;9767430;20;1
Random;9767475;20;1
Random;9767685;20;1
Random;9768180;20;1
Random;9768630;20;1
Random;9768645;20;1
Random;9770340;20;1
Random;9771990;20;1
Random;9772680;20;1
Random;9772920;20;1
Random;9772920;20;1
Random;9773220;20;1
Random;9773280;20;1
Random;9773715;20;1
Random;9774705;20;1
Random;9775080;20;1
Random;9775320;20;1
Random;9775395;20;1
Random;9776280;20;1
Random;9777150;20;1
Random;9777435;20;1
Random;9777540;20;1
Random;9777705;20;1
Random;9777930;20;1
Random;9777975;20;1
Random;9778305;20;1
Random;9778320;20;1
Random;9778860;20;1
Random;9779085;20;1
Random;9780900;20;1
Random;9781095;20;1
Random;9781230;20;1
Random;9782190;20;1
